time,open,high,low,close
1017671400,1440.37988,1481.73999,1228.93994,1277.06982
1020259800,1273.62988,1350.54004,1142.25,1208.33984
1023111000,1205.19995,1213.17993,979.86987,1050.30005
1025530200,1044.47998,1066.28003,869.16992,962.10986
1028208600,954.56006,1052.48999,856.34985,942.37988
1031059800,928.5,978.45996,825.7998,832.51978
1033479000,841.29004,1007.71997,795.25,989.53979
1036161000,981.23999,1134.6001,972.33984,1116.09985
1038839400,1144.20996,1155.67993,977.58984,984.35986
1041517800,995.63989,1104.32007,968.33984,983.0498
1044282600,987.37012,1019.25,938.51978,1009.73999
1046701800,1015.87012,1099.61011,946.78979,1018.65991
1049207400,1025.02002,1126.58008,1015.45996,1106.05981
1051795800,1104.37988,1201.25,1094.41992,1197.88989
1054560600,1210.77002,1265.68994,1180.00977,1201.68994
1057066200,1195.30005,1316.41992,1180.10986,1276.93994
1059744600,1274.61011,1344.73999,1204.28979,1341.19995
1062509400,1347.63989,1406.61011,1302.25977,1303.69995
1065015000,1312.42993,1443.17993,1306.32983,1416.38989
1067869800,1423.12988,1453.45996,1357.25,1424.25
1070289000,1434.1001,1474.23999,1372.86987,1467.91992
1073053800,1474.15991,1559.46997,1458.50977,1493.07983
1075732200,1497.78003,1524.09009,1452.48999,1470.37988
1078151400,1476.04004,1494.66992,1368.07983,1438.40991
1080829800,1438.90991,1508.37012,1401.35986,1401.35986
1083591000,1409.06006,1469.22998,1372.45996,1466.21997
1086096600,1457.70996,1523.47998,1445.20996,1516.63989
1088688600,1514.82007,1514.82007,1359.19995,1400.38989
1091453400,1390.20996,1408.31006,1301.92993,1368.67993
1094045400,1363.27002,1440.81006,1360.57983,1412.73999
1096637400,1426.37988,1496.97998,1416.28979,1486.71997
1099319400,1486.25,1593.15991,1479.85986,1571.5
1101911400,1578.25,1635.69995,1577.76978,1621.11987
1104762600,1628.75,1635.44995,1480.65991,1519.62988
1107268200,1521,1561.16992,1489.98999,1511.01978
1109687400,1516.62988,1552.53003,1458.25977,1482.52979
1112365800,1491.83008,1503.20996,1394.35986,1420.78979
1115040600,1421.8999,1551.12012,1415.59985,1542.62988
1117632600,1541.72998,1568.95996,1490.01978,1493.51978
1120224600,1497.02002,1619.94995,1484.17993,1605.13989
1122903000,1609.73999,1628.57007,1551.30981,1581.70996
1125581400,1581.22998,1619.12012,1551.80981,1601.65991
1128346200,1603.38989,1617.77002,1515.41992,1579.17993
1130855400,1572.77002,1704.41992,1570.75,1672.55981
1133447400,1683.38989,1716.6499,1641.85986,1645.19995
1136298600,1654.79004,1761.45996,1633.61987,1710.75
1138804200,1696.46997,1714.28003,1637.25977,1670.56982
1141223400,1676.80005,1720.19995,1634.25,1703.65991
1144071000,1715.61011,1750.22998,1684.34985,1700.70996
1146490200,1705.94995,1721.12988,1554.75977,1579.57983
1149168600,1581.53003,1626.29004,1511.52979,1575.22998
1151933400,1580.56006,1586.43994,1446.76978,1509.42993
1154439000,1497.62012,1586.6001,1476.05981,1579.72998
1157117400,1589.58008,1666.03003,1558.16992,1654.12988
1159795800,1650.55005,1745.79004,1623.06982,1732.53979
1162391400,1739.37012,1824.20996,1693.18994,1791.25
1164983400,1790.75,1821.17993,1746.06982,1756.8999
1167834600,1766.76001,1847.54004,1731.70996,1792.27979
1170340200,1801.94995,1851.46997,1746.28979,1761.6499
1172759400,1728.37012,1807.42993,1710.96997,1772.35986
1175520600,1775.68994,1896.77002,1761.6499,1867.75
1178026200,1869.86011,1931.1001,1857.32983,1928.18994
1180704600,1934.61011,1948.58008,1876.51978,1934.09985
1183383000,1941.77002,2060.29004,1931.98999,1932.05981
1185975000,1931.05005,1995,1805.65991,1988.72998
1188912600,1990.34009,2101.95996,1943.26978,2091.10986
1191245400,2093.55005,2239.22998,2088.78979,2238.97998
1193923800,2221.16992,2226.87988,1980.17993,2089.09985
1196692200,2083.44995,2147.67993,1999.58984,2084.92993
1199284200,2086.36011,2094.21997,1693.05981,1841.41992
1201876200,1850.43994,1864.96997,1714.85986,1745.26978
1204554600,1740.84009,1831.97998,1668.56982,1781.92993
1207056600,1809.65991,1953.59009,1776.59985,1917.69995
1209648600,1922.12012,2050.79004,1921.0498,2032.56982
1212413400,2028.04004,2055.82007,1829.2998,1837.08984
1214919000,1818.52002,1874.83008,1761.07983,1849.1499
1217597400,1849.20996,1973.56006,1802.08984,1872.53979
1220362200,1904.75,1912.71997,1496.1499,1594.62988
1222867800,1581.70996,1584.26001,1149.11987,1334.77979
1225722600,1333.76001,1382.6499,1018.85986,1185.75
1228141800,1161.67993,1251.56006,1091.03979,1211.6499
1230906600,1212.23999,1286.01001,1136.60986,1180.25
1233585000,1170.18994,1286.67993,1112.15991,1116.98999
1236004200,1098.59009,1281.30005,1040.51978,1237.00977
1238592600,1217.17993,1418.71997,1211.59985,1394.32983
1241184600,1395.71997,1435.70996,1339.82983,1435.56982
1243863000,1451.37012,1511.93994,1413.53979,1477.25
1246455000,1486.5,1632.96997,1394.86987,1603.35986
1249306200,1619.23999,1668.01001,1563.13989,1625.18994
1251811800,1620.09009,1754.54004,1585.55981,1718.98999
1254403800,1710.5,1780.83008,1656.56982,1667.12988
1257172200,1667.06006,1814.25,1652.43994,1767.42993
1259677800,1782.8501,1883.12012,1759.33984,1860.30981
1262615400,1882.68994,1899.77002,1734.02979,1741.03979
1265034600,1745.90991,1830.37988,1712.88989,1818.67993
1267453800,1826.62012,1976.37988,1826.60986,1958.33984
1270128600,1968.43994,2059.41992,1943.96997,2000.62988
1272893400,2010.93994,2039.52002,1752.30981,1852.38989
1275399000,1846.6001,1939.77002,1734.8999,1739.13989
1277991000,1741.92993,1900.1499,1700.04004,1864
1280755800,1886.61011,1918.78003,1747.32007,1767.42993
1283347800,1791.90991,2029.6499,1791.40991,1998.04004
1285939800,2014.46997,2137.33008,1963.67993,2124.44995
1288618200,2135.57007,2200.15991,2085.27002,2117.33008
1291213800,2150.63989,2238.91992,2149.06006,2217.86011
1294065000,2238.65991,2336.04004,2237.72998,2281.90991
1296570600,2298.37012,2403.52002,2284.6499,2350.98999
1298989800,2359.78003,2375.66992,2188.91992,2338.98999
1301664600,2352.46997,2415.8501,2254.87988,2404.08008
1304343000,2410.23999,2417.83008,2298.71997,2372.54004
1306935000,2368.29004,2373.82007,2180.93994,2325.07007
1309527000,2326.15991,2438.43994,2318.19995,2362.81006
1312205400,2391.41992,2396.5,2034.91992,2241.01001
1314883800,2245.01001,2337.69995,2112.84009,2139.17993
1317648600,2128.02002,2412.52002,2042.8999,2360.08008
1320154200,2301.11011,2402.51001,2150.70996,2295.19995
1322749800,2294.27002,2343.1001,2209.57007,2277.83008
1325601000,2323.15991,2481.51001,2307.56006,2467.94995
1328106600,2481.62012,2645.19995,2474.29004,2623.1001
1330612200,2634.19995,2794,2575.12988,2755.27002
1333373400,2752.25,2795.3501,2628.95996,2723.67993
1335879000,2719.25,2756.81006,2474.69995,2524.87012
1338557400,2510.82007,2633.20996,2443.91992,2615.71997
1341235800,2616.52002,2663.12012,2522.88989,2642.53003
1343827800,2660.48999,2802.90991,2606.54004,2772.23999
1346765400,2766.92993,2878.37988,2744.29004,2799.18994
1349098200,2811.44995,2845.96997,2636.83008,2647.91992
1351776600,2661.05005,2701.90991,2494.37988,2677.87988
1354545000,2697.43994,2713.38989,2598.57007,2660.92993
1357137000,2727.66992,2769.31006,2703.75,2731.53003
1359729000,2751.18994,2783.18994,2689.83008,2738.58008
1362148200,2725.37988,2820.66992,2713.48999,2818.68994
1364823000,2819.78003,2887.87012,2730.96997,2887.43994
1367415000,2885.3501,3053.51001,2868.76001,2981.76001
1370266200,2984.59009,3007.30005,2825.17993,2909.6001
1372685400,2933.47998,3110.01001,2913.47998,3090.18994
1375363800,3113.21997,3149.23999,3053.26001,3073.81006
1378215000,3097.6499,3248.52,3077.12988,3218.2
1380634200,3220.92,3408.28,3117.69,3377.73
1383312600,3392.32,3495.97,3318.39,3487.82
1385994600,3496.19,3592,3422.86,3592
1388673000,3575.6,3634.65,3461.64,3521.92
1391437800,3524.23,3722.38,3418.88,3696.1
