Date,close
1916-02-01,9.2
1916-03-01,9.17
1916-05-01,9.27
1916-06-01,9.36
1916-08-01,9.3
1916-09-01,9.68
1916-11-01,10.21
1916-12-01,9.8
1917-01-01,9.57
1917-02-01,9.03
1917-03-01,9.31
1917-05-01,8.86
1917-06-01,9.04
1917-08-01,8.53
1917-10-01,7.68
1917-11-01,7.04
1918-01-01,7.21
1918-02-01,7.43
1918-03-01,7.28
1918-04-01,7.21
1918-05-01,7.44
1918-07-01,7.51
1918-08-01,7.58
1918-10-01,7.86
1918-11-01,8.06
1919-01-01,7.85
1919-04-01,8.39
1919-05-01,8.97
1919-07-01,9.51
1919-08-01,8.87
1919-09-01,9.01
1919-10-01,9.47
1919-12-01,8.92
1920-01-01,8.83
1920-03-01,8.67
1920-04-01,8.6
1920-06-01,7.92
1920-07-01,7.91
1920-09-01,7.87
1920-10-01,7.88
1920-11-01,7.48
1920-12-01,6.81
1921-02-01,7.06
1921-03-01,6.88
1921-04-01,6.91
1921-06-01,6.55
1921-07-01,6.53
1921-08-01,6.45
1921-09-01,6.61
1921-11-01,7.06
1921-12-01,7.31
1922-02-01,7.46
1922-03-01,7.74
1922-05-01,8.53
1922-06-01,8.45
1922-08-01,8.83
1922-09-01,9.06
1922-11-01,8.8
1922-12-01,8.78
1923-01-01,8.9
1923-02-01,9.28
1923-03-01,9.43
1923-05-01,8.67
1923-06-01,8.34
1923-08-01,8.1
1923-10-01,8.03
1923-11-01,8.27
1924-01-01,8.83
1924-02-01,8.87
1924-04-01,8.5
1924-05-01,8.47
1924-07-01,9.03
1924-08-01,9.34
1924-09-01,9.25
1924-10-01,9.13
1924-12-01,10.16
1925-01-01,10.58
1925-04-01,10.28
1925-05-01,10.61
1925-06-01,10.8
1925-07-01,11.1
1925-09-01,11.51
1925-10-01,11.89
1925-12-01,12.46
1926-01-01,12.65
1926-02-01,12.67
1926-03-01,11.81
1926-04-01,11.48
1926-06-01,12.11
1926-07-01,12.62
1926-09-01,13.32
1926-10-01,13.02
1926-11-01,13.19
1926-12-01,13.49
1927-02-01,13.66
1927-03-01,13.87
1927-04-01,14.21
1927-06-01,14.89
1927-07-01,15.22
1927-08-01,16.03
1927-09-01,16.94
1927-11-01,17.06
1927-12-01,17.66
1928-01-01,17.57
1928-02-01,17.26
1928-03-01,19.280001
1928-04-01,19.75
1928-05-01,20.0
1928-06-01,19.139999
1928-07-01,19.43
1928-08-01,20.870001
1928-09-01,21.139999
1928-10-01,21.68
1928-11-01,24.280001
1928-12-01,24.35
1929-01-01,25.74
1929-02-01,25.59
1929-03-01,25.530001
1929-04-01,25.940001
1929-05-01,24.83
1929-06-01,27.41
1929-07-01,28.879999
1929-08-01,31.709999
1929-09-01,30.16
1929-10-01,24.15
1929-11-01,20.92
1929-12-01,21.450001
1930-01-01,22.790001
1930-02-01,23.280001
1930-03-01,24.15
1930-04-01,24.9
1930-05-01,24.49
1930-06-01,20.459999
1930-07-01,21.209999
1930-08-01,21.370001
1930-09-01,18.59
1930-10-01,16.940001
1930-11-01,16.379999
1930-12-01,15.34
1931-01-01,16.190001
1931-02-01,18.030001
1931-03-01,16.690001
1931-04-01,15.09
1931-05-01,13.02
1931-06-01,14.83
1931-07-01,13.73
1931-08-01,13.86
1931-09-01,9.71
1931-10-01,10.43
1931-11-01,9.5
1931-12-01,8.12
1932-01-01,7.94
1932-02-01,8.29
1932-03-01,7.31
1932-04-01,5.83
1932-05-01,4.47
1932-06-01,4.43
1932-07-01,6.03
1932-08-01,8.39
1932-09-01,8.08
1932-10-01,6.96
1932-11-01,6.55
1932-12-01,6.92
1933-01-01,6.94
1933-02-01,5.66
1933-03-01,5.85
1933-04-01,7.83
1933-05-01,9.64
1933-06-01,10.91
1933-07-01,9.95
1933-08-01,11.09
1933-09-01,9.72
1933-10-01,8.96
1933-11-01,9.88
1933-12-01,9.97
1934-01-01,11.17
1934-02-01,10.76
1934-03-01,10.62
1934-04-01,10.46
1934-05-01,9.61
1934-06-01,9.81
1934-07-01,8.68
1934-08-01,9.15
1934-09-01,9.08
1934-10-01,8.81
1934-11-01,9.54
1934-12-01,9.5
1935-01-01,9.1
1935-02-01,8.74
1935-03-01,8.45
1935-04-01,9.28
1935-05-01,9.58
1935-06-01,10.24
1935-07-01,11.08
1935-08-01,11.24
1935-09-01,11.59
1935-10-01,12.46
1935-11-01,12.94
1935-12-01,13.43
1936-01-01,14.31
1936-02-01,14.6
1936-03-01,14.92
1936-04-01,13.77
1936-05-01,14.4
1936-06-01,14.84
1936-07-01,15.85
1936-08-01,15.99
1936-09-01,16.01
1936-10-01,17.23
1936-11-01,17.280001
1936-12-01,17.18
1937-01-01,17.77
1937-02-01,18.059999
1937-03-01,17.92
1937-04-01,16.43
1937-05-01,16.26
1937-06-01,15.4
1937-07-01,16.77
1937-08-01,16.040001
1937-09-01,13.76
1937-10-01,12.35
1937-11-01,11.11
1937-12-01,10.55
1938-01-01,10.69
1938-02-01,11.34
1938-03-01,8.5
1938-04-01,9.78
1938-05-01,9.27
1938-06-01,11.56
1938-07-01,12.33
1938-08-01,12.06
1938-09-01,12.24
1938-10-01,13.17
1938-11-01,12.73
1938-12-01,13.14
1939-01-01,12.3
1939-02-01,12.7
1939-03-01,10.98
1939-04-01,10.93
1939-05-01,11.6
1939-06-01,10.86
1939-07-01,12.04
1939-08-01,11.18
1939-09-01,12.79
1939-10-01,12.83
1939-11-01,12.2
1939-12-01,12.46
1940-01-01,12.05
1940-02-01,12.13
1940-03-01,12.18
1940-04-01,12.19
1940-05-01,9.27
1940-06-01,9.98
1940-07-01,10.29
1940-08-01,10.5
1940-09-01,10.66
1940-10-01,11.08
1940-11-01,10.57
1940-12-01,10.58
1941-01-01,10.07
1941-02-01,9.92
1941-03-01,9.96
1941-04-01,9.31
1941-05-01,9.38
1941-06-01,9.85
1941-07-01,10.39
1941-08-01,10.28
1941-09-01,10.2
1941-10-01,9.5
1941-11-01,9.12
1941-12-01,8.69
1942-01-01,8.85
1942-02-01,8.59
1942-03-01,8.01
1942-04-01,7.66
1942-05-01,8.15
1942-06-01,8.3
1942-07-01,8.56
1942-08-01,8.62
1942-09-01,8.85
1942-10-01,9.36
1942-11-01,9.29
1942-12-01,9.77
1943-01-01,10.44
1943-02-01,10.97
1943-03-01,11.58
1943-04-01,11.59
1943-05-01,12.05
1943-06-01,12.35
1943-07-01,11.85
1943-08-01,11.8
1943-09-01,12.08
1943-10-01,11.91
1943-11-01,11.02
1943-12-01,11.67
1944-01-01,11.85
1944-02-01,11.82
1944-03-01,12.02
1944-04-01,11.87
1944-05-01,12.35
1944-06-01,12.98
1944-07-01,12.71
1944-08-01,12.82
1944-09-01,12.74
1944-10-01,12.78
1944-11-01,12.83
1944-12-01,13.28
1945-01-01,13.47
1945-02-01,14.3
1945-03-01,13.61
1945-04-01,14.84
1945-05-01,15.01
1945-06-01,14.87
1945-07-01,14.66
1945-08-01,15.51
1945-09-01,16.049999
1945-10-01,16.65
1945-11-01,17.190001
1945-12-01,17.360001
1946-01-01,18.57
1946-02-01,17.280001
1946-03-01,18.040001
1946-04-01,18.76
1946-05-01,19.18
1946-06-01,18.43
1946-07-01,17.959999
1946-08-01,16.65
1946-09-01,14.96
1946-10-01,14.84
1946-11-01,14.68
1946-12-01,15.3
1947-01-01,15.66
1947-02-01,15.43
1947-03-01,15.17
1947-04-01,14.58
1947-05-01,14.45
1947-06-01,15.21
1947-07-01,15.76
1947-08-01,15.32
1947-09-01,15.11
1947-10-01,15.43
1947-11-01,14.98
1947-12-01,15.3
1948-01-01,14.68
1948-02-01,13.93
1948-03-01,15.08
1948-04-01,15.48
1948-05-01,16.690001
1948-06-01,16.74
1948-07-01,15.85
1948-08-01,15.97
1948-09-01,15.49
1948-10-01,16.5
1948-11-01,14.75
1948-12-01,15.2
1949-01-01,15.22
1949-02-01,14.62
1949-03-01,15.06
1949-04-01,14.71
1949-05-01,14.19
1949-06-01,14.16
1949-07-01,15.04
1949-08-01,15.22
1949-09-01,15.58
1949-10-01,16.040001
1949-11-01,16.059999
1949-12-01,16.790001
1950-01-01,17.049999
1950-02-01,17.219999
1950-03-01,17.290001
1950-04-01,17.959999
1950-05-01,18.780001
1950-06-01,17.690001
1950-07-01,17.84
1950-08-01,18.42
1950-09-01,19.450001
1950-10-01,19.530001
1950-11-01,19.51
1950-12-01,20.43
1951-01-01,21.66
1951-02-01,21.799999
1951-03-01,21.48
1951-04-01,22.43
1951-05-01,21.52
1951-06-01,20.959999
1951-07-01,22.4
1951-08-01,23.280001
1951-09-01,23.26
1951-10-01,22.940001
1951-11-01,22.879999
1951-12-01,23.77
1952-01-01,24.139999
1952-02-01,23.26
1952-03-01,24.370001
1952-04-01,23.32
1952-05-01,23.860001
1952-06-01,24.959999
1952-07-01,25.4
1952-08-01,25.030001
1952-09-01,24.540001
1952-10-01,24.52
1952-11-01,25.66
1952-12-01,26.57
1953-01-01,26.379999
1953-02-01,25.9
1953-03-01,25.290001
1953-04-01,24.620001
1953-05-01,24.540001
1953-06-01,24.139999
1953-07-01,24.75
1953-08-01,23.32
1953-09-01,23.35
1953-10-01,24.540001
1953-11-01,24.76
1953-12-01,24.809999
1954-01-01,26.08
1954-02-01,26.15
1954-03-01,26.940001
1954-04-01,28.26
1954-05-01,29.190001
1954-06-01,29.209999
1954-07-01,30.879999
1954-08-01,29.83
1954-09-01,32.310001
1954-10-01,31.68
1954-11-01,34.240002
1954-12-01,35.98
1955-01-01,36.630001
1955-02-01,36.759998
1955-03-01,36.580002
1955-04-01,37.959999
1955-05-01,37.91
1955-06-01,41.029999
1955-07-01,43.52
1955-08-01,43.18
1955-09-01,43.669998
1955-10-01,42.34
1955-11-01,45.509998
1955-12-01,45.48
1956-01-01,43.82
1956-02-01,45.34
1956-03-01,48.48
1956-04-01,48.380001
1956-05-01,45.200001
1956-06-01,46.970001
1956-07-01,49.389999
1956-08-01,47.509998
1956-09-01,45.349998
1956-10-01,45.580002
1956-11-01,45.080002
1956-12-01,46.669998
1957-01-01,44.720001
1957-02-01,43.259998
1957-03-01,44.110001
1957-04-01,45.740002
1957-05-01,47.43
1957-06-01,47.369999
1957-07-01,47.91
1957-08-01,45.220001
1957-09-01,42.419998
1957-10-01,41.060001
1957-11-01,41.720001
1957-12-01,39.990002
1958-01-01,41.700001
1958-02-01,40.84
1958-03-01,42.099998
1958-04-01,43.439999
1958-05-01,44.09
1958-06-01,45.240002
1958-07-01,47.189999
1958-08-01,47.75
1958-09-01,50.060001
1958-10-01,51.330002
1958-11-01,52.48
1958-12-01,55.209999
1959-01-01,55.450001
1959-02-01,55.41
1959-03-01,55.439999
1959-04-01,57.59
1959-05-01,58.68
1959-06-01,58.470001
1959-07-01,60.509998
1959-08-01,59.599998
1959-09-01,56.880001
1959-10-01,57.52
1959-11-01,58.279999
1959-12-01,59.889999
1960-01-01,55.610001
1960-02-01,56.119999
1960-03-01,55.34
1960-04-01,54.369999
1960-05-01,55.830002
1960-06-01,56.919998
1960-07-01,55.509998
1960-08-01,56.959999
1960-09-01,53.52
1960-10-01,53.389999
1960-11-01,55.540001
1960-12-01,58.110001
1961-01-01,61.779999
1961-02-01,63.439999
1961-03-01,65.059998
1961-04-01,65.309998
1961-05-01,66.559998
1961-06-01,64.639999
1961-07-01,66.760002
1961-08-01,68.07
1961-09-01,66.730003
1961-10-01,68.620003
1961-11-01,71.32
1961-12-01,71.550003
1962-01-01,68.839996
1962-02-01,69.959999
1962-03-01,69.550003
1962-04-01,65.239998
1962-05-01,59.630001
1962-06-01,54.75
1962-07-01,58.23
1962-08-01,59.119999
1962-09-01,56.27
1962-10-01,56.52
1962-11-01,62.259998
1962-12-01,63.099998
1963-01-01,66.199997
1963-02-01,64.290001
1963-03-01,66.57
1963-04-01,69.800003
1963-05-01,70.800003
1963-06-01,69.370003
1963-07-01,69.129997
1963-08-01,72.5
1963-09-01,71.699997
1963-10-01,74.010002
1963-11-01,73.230003
1963-12-01,75.019997
1964-01-01,77.040001
1964-02-01,77.800003
1964-03-01,78.980003
1964-04-01,79.459999
1964-05-01,80.370003
1964-06-01,81.690002
1964-07-01,83.18
1964-08-01,81.830002
1964-09-01,84.18
1964-10-01,84.860001
1964-11-01,84.419998
1964-12-01,84.75
1965-01-01,87.559998
1965-02-01,87.43
1965-03-01,86.160004
1965-04-01,89.110001
1965-05-01,88.419998
1965-06-01,84.120003
1965-07-01,85.25
1965-08-01,87.169998
1965-09-01,89.959999
1965-10-01,92.419998
1965-11-01,91.610001
1965-12-01,92.43
1966-01-01,92.879997
1966-02-01,91.220001
1966-03-01,89.230003
1966-04-01,91.059998
1966-05-01,86.129997
1966-06-01,84.739998
1966-07-01,83.599998
1966-08-01,77.099998
1966-09-01,76.559998
1966-10-01,80.199997
1966-11-01,80.449997
1966-12-01,80.330002
1967-01-01,86.610001
1967-02-01,86.779999
1967-03-01,90.199997
1967-04-01,94.010002
1967-05-01,89.080002
1967-06-01,90.639999
1967-07-01,94.75
1967-08-01,93.639999
1967-09-01,96.709999
1967-10-01,93.300003
1967-11-01,94.0
1967-12-01,96.470001
1968-01-01,92.239998
1968-02-01,89.360001
1968-03-01,90.199997
1968-04-01,97.459999
1968-05-01,98.68
1968-06-01,99.580002
1968-07-01,97.739998
1968-08-01,98.860001
1968-09-01,102.669998
1968-10-01,103.410004
1968-11-01,108.370003
1968-12-01,103.860001
1969-01-01,103.010002
1969-02-01,98.129997
1969-03-01,101.510002
1969-04-01,103.690002
1969-05-01,103.459999
1969-06-01,97.709999
1969-07-01,91.830002
1969-08-01,95.510002
1969-09-01,93.120003
1969-10-01,97.120003
1969-11-01,93.809998
1969-12-01,92.059998
1970-01-01,85.019997
1970-02-01,89.5
1970-03-01,89.629997
1970-04-01,81.519997
1970-05-01,76.550003
1970-06-01,72.720001
1970-07-01,78.050003
1970-08-01,81.519997
1970-09-01,84.300003
1970-10-01,83.25
1970-11-01,87.199997
1970-12-01,92.150002
1971-01-01,95.879997
1971-02-01,96.75
1971-03-01,100.309998
1971-04-01,103.949997
1971-05-01,99.629997
1971-06-01,98.699997
1971-07-01,95.580002
1971-08-01,99.029999
1971-09-01,98.339996
1971-10-01,94.230003
1971-11-01,93.989998
1971-12-01,102.089996
1972-01-01,103.940002
1972-02-01,106.57
1972-03-01,107.199997
1972-04-01,107.669998
1972-05-01,109.529999
1972-06-01,107.139999
1972-07-01,107.389999
1972-08-01,111.089996
1972-09-01,110.550003
1972-10-01,111.580002
1972-11-01,116.669998
1972-12-01,118.050003
1973-01-01,116.029999
1973-02-01,111.68
1973-03-01,111.519997
1973-04-01,106.970001
1973-05-01,104.949997
1973-06-01,104.260002
1973-07-01,108.220001
1973-08-01,104.25
1973-09-01,108.43
1973-10-01,108.290001
1973-11-01,95.959999
1973-12-01,97.550003
1974-01-01,96.57
1974-02-01,96.220001
1974-03-01,93.980003
1974-04-01,90.309998
1974-05-01,87.279999
1974-06-01,86.0
1974-07-01,79.309998
1974-08-01,72.150002
1974-09-01,63.540001
1974-10-01,73.900002
1974-11-01,69.970001
1974-12-01,68.559998
1975-01-01,76.980003
1975-02-01,81.589996
1975-03-01,83.360001
1975-04-01,87.300003
1975-05-01,91.150002
1975-06-01,95.190002
1975-07-01,88.75
1975-08-01,86.879997
1975-09-01,83.870003
1975-10-01,89.040001
1975-11-01,91.239998
1975-12-01,90.190002
1976-01-01,100.860001
1976-02-01,99.709999
1976-03-01,102.769997
1976-04-01,101.639999
1976-05-01,100.18
1976-06-01,104.279999
1976-07-01,103.440002
1976-08-01,102.910004
1976-09-01,105.239998
1976-10-01,102.900002
1976-11-01,102.099998
1976-12-01,107.459999
1977-01-01,102.029999
1977-02-01,99.82
1977-03-01,98.419998
1977-04-01,98.440002
1977-05-01,96.120003
1977-06-01,100.480003
1977-07-01,98.849998
1977-08-01,96.769997
1977-09-01,96.529999
1977-10-01,92.339996
1977-11-01,94.830002
1977-12-01,95.099998
1978-01-01,89.25
1978-02-01,87.040001
1978-03-01,89.209999
1978-04-01,96.830002
1978-05-01,97.239998
1978-06-01,95.529999
1978-07-01,100.68
1978-08-01,103.290001
1978-09-01,102.540001
1978-10-01,93.150002
1978-11-01,94.699997
1978-12-01,96.110001
1979-01-01,99.93
1979-02-01,96.279999
1979-03-01,101.589996
1979-04-01,101.760002
1979-05-01,99.080002
1979-06-01,102.910004
1979-07-01,103.809998
1979-08-01,109.32
1979-09-01,109.32
1979-10-01,101.82
1979-11-01,106.160004
1979-12-01,107.940002
1980-01-01,115.12
1980-02-01,113.66
1980-03-01,102.09
1980-04-01,106.29
1980-05-01,111.24
1980-06-01,114.24
1980-07-01,121.67
1980-08-01,122.38
1980-09-01,125.48
1980-10-01,127.47
1980-11-01,140.52
1980-12-01,135.76
1981-01-01,129.55
1981-02-01,131.27
1981-03-01,136.0
1981-04-01,132.87
1981-05-01,132.59
1981-06-01,131.21
1981-07-01,130.92
1981-08-01,122.79
1981-09-01,116.18
1981-10-01,121.89
1981-11-01,126.35
1981-12-01,122.55
1982-01-01,120.4
1982-02-01,113.11
1982-03-01,111.96
1982-04-01,116.44
1982-05-01,111.0
1982-06-01,109.61
1982-07-01,107.09
1982-08-01,119.51
1982-09-01,120.42
1982-10-01,133.72
1982-11-01,138.53
1982-12-01,140.64
1983-01-01,145.3
1983-02-01,148.05
1983-03-01,152.96
1983-04-01,164.43
1983-05-01,162.39
1983-06-01,168.11
1983-07-01,162.56
1983-08-01,164.4
1983-09-01,166.07
1983-10-01,163.55
1983-11-01,166.39
1983-12-01,164.93
1984-01-01,163.42
1984-02-01,157.06
1984-03-01,159.18
1984-04-01,160.04
1984-05-01,150.55
1984-06-01,153.18
1984-07-01,150.66
1984-08-01,166.68
1984-09-01,166.1
1984-10-01,166.09
1984-11-01,163.58
1984-12-01,167.24
1985-01-01,179.63
1985-02-01,181.18
1985-03-01,180.66
1985-04-01,179.83
1985-05-01,189.57
1985-06-01,191.85
1985-07-01,190.92
1985-08-01,188.63
1985-09-01,182.08
1985-10-01,189.82
1985-11-01,202.17
1985-12-01,211.28
1986-01-01,211.78
1986-02-01,226.92
1986-03-01,238.9
1986-04-01,235.52
1986-05-01,247.35
1986-06-01,250.84
1986-07-01,236.12
1986-08-01,252.93
1986-09-01,231.32
1986-10-01,243.98
1986-11-01,249.22
1986-12-01,242.16
1987-01-01,274.08
1987-02-01,284.2
1987-03-01,291.7
1987-04-01,288.35
1987-05-01,290.1
1987-06-01,304.0
1987-07-01,318.66
1987-08-01,329.79
1987-09-01,321.83
1987-10-01,251.79
1987-11-01,230.31
1987-12-01,247.09
1988-01-01,257.07
1988-02-01,267.82
1988-03-01,258.89
1988-04-01,261.33
1988-05-01,262.14
1988-06-01,273.5
1988-07-01,272.01
1988-08-01,261.52
1988-09-01,271.91
1988-10-01,278.97
1988-11-01,273.69
1988-12-01,277.72
1989-01-01,297.48
1989-02-01,288.86
1989-03-01,294.87
1989-04-01,309.64
1989-05-01,320.52
1989-06-01,317.98
1989-07-01,346.08
1989-08-01,351.45
1989-09-01,349.15
1989-10-01,340.36
1989-11-01,345.99
1989-12-01,353.4
1990-01-01,329.08
1990-02-01,331.89
1990-03-01,339.94
1990-04-01,330.8
1990-05-01,361.23
1990-06-01,358.02
1990-07-01,356.15
1990-08-01,322.56
1990-09-01,306.05
1990-10-01,304.0
