Date,Raw,Pct,6m_pct_change,annualized_change
09/01/1983,100.4,0.0029970029970030065,0.023445463812436406,0.04689092762487281
10/01/1983,100.8,0.003984063745019917,0.020242914979757085,0.04048582995951417
11/01/1983,101.1,0.0029761904761904656,0.019153225806451527,0.03830645161290305
12/01/1983,101.4,0.0029673590504453173,0.02012072434607646,0.04024144869215292
01/01/1984,102.1,0.006903353057199135,0.02304609218436871,0.04609218436873742
02/01/1984,102.6,0.004897159647404559,0.024975024975024976,0.04995004995004995
03/01/1984,102.9,0.0029239766081872176,0.0249003984063745,0.049800796812749
04/01/1984,103.3,0.0038872691933915515,0.024801587301587304,0.04960317460317461
05/01/1984,103.5,0.0019361084220717029,0.023738872403560887,0.047477744807121774
06/01/1984,103.7,0.0019323671497584183,0.022682445759368806,0.04536489151873761
07/01/1984,104.1,0.0038572806171648377,0.019588638589618023,0.039177277179236046
08/01/1984,104.4,0.0028818443804035088,0.017543859649122917,0.035087719298245834
09/01/1984,104.7,0.002873563218390718,0.017492711370262364,0.03498542274052473
10/01/1984,105.1,0.0038204393505252288,0.017424975798644698,0.034849951597289396
11/01/1984,105.3,0.0019029495718363432,0.01739130434782606,0.03478260869565212
12/01/1984,105.5,0.0018993352326686086,0.017357762777242016,0.03471552555448403
01/01/1985,105.7,0.0018957345971564177,0.015369836695485193,0.030739673390970387
02/01/1985,106.3,0.005676442762535316,0.018199233716475013,0.03639846743295003
03/01/1985,106.8,0.00470366886171214,0.020057306590257826,0.04011461318051565
04/01/1985,107.0,0.0018726591760300781,0.018078020932445347,0.036156041864890694
05/01/1985,107.2,0.0018691588785046953,0.01804368471035143,0.03608736942070286
06/01/1985,107.5,0.002798507462686617,0.018957345971563982,0.037914691943127965
07/01/1985,107.7,0.0018604651162790198,0.01892147587511826,0.03784295175023652
08/01/1985,107.9,0.0018570102135562205,0.015051740357478914,0.030103480714957827
09/01/1985,108.1,0.001853568118628246,0.01217228464419473,0.02434456928838946
10/01/1985,108.5,0.0037002775208141436,0.014018691588785047,0.028037383177570093
11/01/1985,109.0,0.004608294930875667,0.016791044776119375,0.03358208955223875
12/01/1985,109.5,0.004587155963302836,0.018604651162790697,0.037209302325581395
01/01/1986,109.9,0.0036529680365298134,0.020427112349117947,0.040854224698235894
02/01/1986,109.7,-0.0018198362147406888,0.01668211306765521,0.03336422613531042
03/01/1986,109.1,-0.005469462169553352,0.009250693802035153,0.018501387604070305
04/01/1986,108.7,-0.0036663611365719273,0.0018433179723502567,0.0036866359447005133
05/01/1986,109.0,0.002759889604415866,0.0,0.0
06/01/1986,109.4,0.003669724770642313,-0.0009132420091323681,-0.0018264840182647363
07/01/1986,109.5,0.000914076782449591,-0.0036396724294813984,-0.007279344858962797
08/01/1986,109.6,0.0009132420091324533,-0.0009115770282589656,-0.0018231540565179312
09/01/1986,110.0,0.0036496350364965124,0.008249312557286946,0.01649862511457389
10/01/1986,110.2,0.001818181818181941,0.013799448022079117,0.027598896044158234
11/01/1986,110.4,0.001814882032667997,0.01284403669724776,0.02568807339449552
12/01/1986,110.8,0.0036231884057971175,0.012797074954296082,0.025594149908592163
01/01/1987,111.4,0.005415162454873723,0.017351598173516034,0.03470319634703207
02/01/1987,111.8,0.0035906642728904536,0.020072992700729955,0.04014598540145991
03/01/1987,112.2,0.003577817531305927,0.020000000000000025,0.04000000000000005
04/01/1987,112.7,0.004456327985739694,0.022686025408348458,0.045372050816696916
05/01/1987,113.0,0.002661934338952898,0.023550724637681108,0.047101449275362216
06/01/1987,113.5,0.004424778761061843,0.024368231046931435,0.04873646209386287
07/01/1987,113.8,0.002643171806167466,0.02154398563734283,0.04308797127468566
08/01/1987,114.3,0.004393673110720586,0.022361359570661897,0.044722719141323794
09/01/1987,114.7,0.0034995625546807574,0.022281639928698752,0.044563279857397504
10/01/1987,115.0,0.0026155187445509043,0.020408163265306097,0.04081632653061219
11/01/1987,115.4,0.003478260869565375,0.021238938053097397,0.042477876106194794
12/01/1987,115.6,0.0017331022530329143,0.018502202643171758,0.037004405286343516
01/01/1988,116.0,0.0034602076124568004,0.0193321616871705,0.038664323374341
02/01/1988,116.2,0.0017241379310344307,0.01662292213473321,0.03324584426946642
03/01/1988,116.5,0.002581755593803692,0.01569311246730599,0.03138622493461198
04/01/1988,117.2,0.006008583690987113,0.01913043478260872,0.03826086956521744
05/01/1988,117.5,0.0025597269624573205,0.018197573656845704,0.03639514731369141
06/01/1988,118.0,0.004255319148936065,0.020761245674740535,0.04152249134948107
07/01/1988,118.5,0.004237288135593209,0.021551724137931036,0.04310344827586207
08/01/1988,119.0,0.00421940928270037,0.024096385542168648,0.048192771084337296
09/01/1988,119.5,0.004201680672268893,0.02575107296137339,0.05150214592274678
10/01/1988,119.9,0.0033472803347280866,0.023037542662116064,0.04607508532423213
11/01/1988,120.3,0.0033361134278564464,0.02382978723404253,0.04765957446808506
12/01/1988,120.7,0.0033250207813799726,0.022881355932203414,0.04576271186440683
01/01/1989,121.2,0.0041425020712511085,0.022784810126582303,0.045569620253164606
02/01/1989,121.6,0.0033003300330032292,0.021848739495798273,0.043697478991596546
03/01/1989,122.2,0.00493421052631593,0.022594142259414248,0.045188284518828496
04/01/1989,123.1,0.0073649754500817455,0.026688907422852282,0.053377814845704565
05/01/1989,123.7,0.004874086108854758,0.02826267664172906,0.05652535328345812
06/01/1989,124.1,0.003233629749393563,0.02816901408450697,0.05633802816901394
07/01/1989,124.5,0.003223207091055613,0.027227722772277203,0.05445544554455441
08/01/1989,124.5,0.0,0.023848684210526362,0.047697368421052724
09/01/1989,124.8,0.002409638554216942,0.021276595744680805,0.04255319148936161
10/01/1989,125.4,0.004807692307692291,0.018683996750609354,0.03736799350121871
11/01/1989,125.9,0.003987240829345984,0.01778496362166534,0.03556992724333068
12/01/1989,126.3,0.003177124702144596,0.017727639000805824,0.03545527800161165
01/01/1990,127.5,0.009501187648456089,0.024096385542168676,0.04819277108433735
02/01/1990,128.0,0.0039215686274509665,0.028112449799196786,0.05622489959839357
03/01/1990,128.6,0.004687499999999956,0.030448717948717927,0.060897435897435855
04/01/1990,128.9,0.002332814930015692,0.027910685805422646,0.05582137161084529
05/01/1990,129.1,0.0015515903801395226,0.025416997617156382,0.050833995234312764
06/01/1990,129.9,0.006196746707978429,0.028503562945368238,0.057007125890736476
07/01/1990,130.5,0.004618937644341736,0.023529411764705882,0.047058823529411764
08/01/1990,131.6,0.008429118773946254,0.028124999999999956,0.05624999999999991
09/01/1990,132.5,0.006838905775075954,0.030326594090202223,0.060653188180404445
10/01/1990,133.4,0.006792452830188811,0.03491078355314197,0.06982156710628394
11/01/1990,133.7,0.002248875562218755,0.03563129357087525,0.0712625871417505
12/01/1990,134.2,0.0037397157816005944,0.03310238645111611,0.06620477290223221
01/01/1991,134.7,0.0037257824143070994,0.03218390804597693,0.06436781609195386
02/01/1991,134.8,0.0007423904974017681,0.024316109422492533,0.048632218844985066
03/01/1991,134.8,0.0,0.01735849056603782,0.03471698113207564
04/01/1991,135.1,0.002225519287833766,0.01274362818590696,0.02548725637181392
05/01/1991,135.6,0.0037009622501851247,0.014210919970082317,0.028421839940164634
06/01/1991,136.0,0.002949852507374784,0.013412816691505302,0.026825633383010604
07/01/1991,136.2,0.0014705882352941124,0.0111358574610245,0.022271714922049
08/01/1991,136.6,0.002936857562408246,0.01335311572700284,0.02670623145400568
09/01/1991,137.0,0.002928257686676483,0.016320474777447986,0.03264094955489597
10/01/1991,137.2,0.0014598540145984717,0.01554404145077716,0.03108808290155432
11/01/1991,137.8,0.004373177842565745,0.0162241887905606,0.0324483775811212
12/01/1991,138.2,0.002902757619738683,0.01617647058823521,0.03235294117647042
01/01/1992,138.3,0.0007235890014474222,0.01541850220264334,0.03083700440528668
02/01/1992,138.6,0.002169197396963085,0.014641288433382138,0.029282576866764276
03/01/1992,139.1,0.003607503607503615,0.01532846715328463,0.03065693430656926
