Date,Raw_pcpi,Pct_pcpi,Raw_pcpix,Pct_pcpix,6m_change_pcpi,6m_change_pcpix
1999-07-01,166.7,0.0042168674698794,177.1,0.0028312570781428,1.2143290831815312,0.8542141230068356
1999-08-01,167.1,0.0023995200959807,177.3,0.0011293054771317,1.4571948998178597,0.9681093394077633
1999-09-01,167.8,0.0041891083183722,177.8,0.002820078962211,1.8203883495145678,1.1952191235059972
1999-10-01,168.1,0.0017878426698449,178.1,0.0016872890888637,1.3261000602772688,1.0209869540555694
1999-11-01,168.4,0.0017846519928614,178.4,0.0016844469399215,1.4457831325301207,1.0764872521246582
1999-12-01,168.8,0.002375296912114,178.7,0.0016816143497757,1.6867469879518149,1.1891279728199367
2000-01-01,169.3,0.0029620853080569,179.3,0.0033575825405709,1.559688062387532,1.2422360248447228
2000-02-01,170.0,0.0041346721795627,179.4,0.0005577244841048,1.7354877318970674,1.1844331641285955
2000-03-01,171.0,0.0058823529411764,180.0,0.0033444816053511,1.9070321811680557,1.237345331833506
2000-04-01,170.9,-0.0005847953216373,180.3,0.0016666666666667,1.6656751933373126,1.2352610892756966
2000-05-01,171.2,0.0017554125219425,180.7,0.0022185246810868,1.6627078384797933,1.2892376681614248
2000-06-01,172.2,0.0058411214953271,181.1,0.002213613724405,2.014218009478652,1.3430330162283122
2000-07-01,172.7,0.0029036004645761,181.5,0.0022087244616233,2.008269344359115,1.2269938650306678
2000-08-01,172.7,0.0,181.9,0.0022038567493112,1.5882352941176459,1.3935340022296572
2000-09-01,173.6,0.0052113491603937,182.3,0.0021990104452995,1.5204678362572999,1.2777777777777777
2000-10-01,173.9,0.0017281105990785,182.6,0.0016456390565002,1.7554125219426675,1.2756516916250682
2000-11-01,174.2,0.0017251293847038,183.1,0.0027382256297918,1.7523364485981352,1.3281682346430568
2000-12-01,174.6,0.002296211251435,183.3,0.0010922992900055,1.3937282229965264,1.2147984538928958
2001-01-01,175.6,0.0057273768613974,183.9,0.0032733224222585,1.6792125072379926,1.3223140495867813
2001-02-01,176.0,0.0022779043280183,184.4,0.0027188689505166,1.9108280254777066,1.374381528312263
2001-03-01,176.1,0.0005681818181817,184.7,0.0016268980477223,1.440092165898621,1.3165112452002026
2001-04-01,176.4,0.0017035775127769,185.1,0.0021656740660531,1.4376078205865506,1.3691128148959564
2001-05-01,177.3,0.0051020408163264,185.3,0.0010804970286333,1.7795637198622316,1.2015292190060256
2001-06-01,177.7,0.0022560631697685,186.0,0.0037776578521315,1.7754868270332125,1.4729950900163713
2001-07-01,177.4,-0.0016882386043892,186.4,0.0021505376344086,1.025056947608216,1.3594344752583032
2001-08-01,177.4,0.0,186.7,0.0016094420600858,0.7954545454545547,1.2472885032537961
2001-09-01,178.1,0.0039458850056368,187.1,0.0021424745581146,1.1357183418512218,1.299404439631835
2001-10-01,177.6,-0.0028074115665356,187.4,0.0016034206306787,0.6802721088435382,1.2425715829281536
2001-11-01,177.5,-0.000563063063063,188.1,0.003735325506937,0.11280315848842815,1.5110631408526531
2001-12-01,177.4,-0.0005633802816901,188.4,0.0015948963317384,-0.16882386043892694,1.2903225806451646
2002-01-01,177.7,0.0016910935738443,188.7,0.0015923566878979,0.16910935738443378,1.2339055793991305
2002-02-01,178.0,0.0016882386043894,189.1,0.0021197668256491,0.33821871476888976,1.2854847348687803
2002-03-01,178.5,0.002808988764045,189.2,0.0005288207297726,0.224592925322864,1.1223944414751497
2002-04-01,179.3,0.0044817927170868,189.7,0.0026427061310783,0.9572072072072224,1.2273212379935838
2002-05-01,179.5,0.0011154489682096,190.0,0.0015814443858725,1.1267605633802802,1.0101010101010166
2002-06-01,179.6,0.0005571030640667,190.2,0.0010526315789474,1.2401352874858995,0.9554140127388422
2002-07-01,180.0,0.0022271714922048,190.5,0.001577287066246,1.294316263365225,0.9538950715421324
2002-08-01,180.5,0.0027777777777777,191.1,0.0031496062992124,1.404494382022481,1.057641459545211
2002-09-01,180.8,0.0016620498614958,191.3,0.001046572475144,1.2885154061624604,1.1099365750528722
2002-10-01,181.2,0.0022123893805308,191.5,0.0010454783063251,1.059676519799213,0.9488666315234706
2002-11-01,181.5,0.0016556291390728,191.9,0.0020887728459531,1.1142061281337101,1.0000000000000009
2002-12-01,181.8,0.0016528925619836,192.1,0.0010422094841062,1.2249443207126953,0.9989484752891631
2003-01-01,182.6,0.0044004400440043,192.4,0.0015616866215513,1.4444444444444482,0.9973753280839937
2003-02-01,183.6,0.0054764512595837,192.5,0.0005197505197505,1.7174515235456989,0.73260073260073
2003-03-01,183.9,0.0016339869281045,192.5,0.0,1.7146017699114946,0.6272869837950834
2003-04-01,183.2,-0.0038064165307233,192.5,0.0,1.103752759381904,0.5221932114882533
2003-11-01,185.0,0.0005408328826392,194.0,0.0,1.1481683980317126,0.5702436495593544
2003-12-01,185.5,0.0027027027027026,194.2,0.0010309278350515,1.3107591480065572,0.6217616580310725
2004-01-01,186.3,0.0043126684636118,194.6,0.0020597322348094,1.4153511159499255,0.6204756980351611
2004-02-01,186.7,0.0021470746108425,194.9,0.0015416238437822,1.19241192411923,0.6714876033057982
2004-03-01,187.1,0.0021424745581146,195.5,0.0030785017957926,1.080497028633176,0.929272070211673
2004-04-01,187.4,0.0016034206306787,195.9,0.0020460358056266,1.3520822065981708,0.9793814432989656
2004-05-01,188.2,0.0042689434364993,196.2,0.0015313935681469,1.7297297297297343,1.134020618556697
2004-06-01,188.9,0.0037194473963868,196.6,0.0020387359836901,1.8328840970350369,1.2358393408856916
2004-07-01,189.1,0.0010587612493382,196.8,0.0010172939979655,1.5029522275898932,1.1305241521069043
2004-08-01,189.2,0.0005288207297726,196.9,0.0005081300813007,1.3390465988216471,1.0261672652642329
2004-09-01,189.8,0.003171247357294,197.5,0.0030472320975114,1.4430785676109226,1.0230179028132946
2004-10-01,190.8,0.0052687038988408,197.9,0.0020253164556962,1.8143009605122717,1.0209290454313402
2004-11-01,191.7,0.0047169811320753,198.3,0.0020212228398182,1.859723698193405,1.070336391437321
2004-12-01,191.7,0.0,198.6,0.0015128593040847,1.4822657490735747,1.0172939979654183
2005-01-01,191.6,-0.0005216484089722,199.0,0.0020140986908359,1.322051824431525,1.1178861788617933
2005-02-01,192.4,0.0041753653444676,199.4,0.0020100502512563,1.6913319238900826,1.2696800406297504
2005-03-01,193.1,0.0036382536382535,200.1,0.0035105315947843,1.738672286617482,1.3164556962025342
2005-04-01,193.7,0.0031071983428274,200.2,0.0004997501249375,1.5199161425576424,1.1622031328953897
2005-05-01,193.6,-0.0005162622612286,200.5,0.0014985014985016,0.9911319770474769,1.1094301563287834
2005-06-01,193.7,0.0005165289256197,200.6,0.0004987531172069,1.0432968179447055,1.007049345417932
2005-07-01,194.9,0.0061951471347445,200.9,0.0014955134596212,1.7223382045929103,0.9547738693467256
2005-08-01,196.1,0.0061570035915854,201.1,0.000995520159283,1.9230769230769162,0.8525576730190609
2005-09-01,198.8,0.0137684854665987,201.3,0.000994530084535,2.951838425686182,0.5997001499250532
2005-10-01,199.1,0.0015090543259557,202.0,0.0034773969200199,2.787816210634997,0.899100899100902
2005-11-01,198.1,-0.0050226017076845,202.5,0.0024752475247524,2.3243801652892637,0.9975062344139696
2005-12-01,198.1,0.0,202.8,0.0014814814814816,2.271553949406302,1.0967098703888345
2006-01-01,199.3,0.0060575466935892,203.2,0.0019723865877709,2.257567983581321,1.1448481831757062
2006-02-01,199.4,0.0005017561465128,203.6,0.0019685039370078,1.682814890362061,1.2431626056688128
2006-03-01,199.7,0.0015045135406217,204.3,0.0034381139489194,0.45271629778671496,1.4903129657227954
2006-04-01,200.7,0.0050075112669003,204.8,0.0024473813020069,0.8036162732295349,1.3861386138613874
2006-05-01,201.3,0.0029895366218237,205.4,0.0029296875,1.6153457849571007,1.4320987654321105
2006-06-01,201.8,0.0024838549428713,205.9,0.0024342745861734,1.8677435638566386,1.5285996055226736
2006-07-01,202.9,0.0054509415262635,206.3,0.0019426906265178,1.8063221274460473,1.5255905511811108
2006-08-01,203.8,0.0044356826022671,206.8,0.0024236548715463,2.206619859578729,1.5717092337917515
2006-09-01,202.8,-0.0049067713444553,207.2,0.0019342359767891,1.552328492739119,1.4194811551639708
2006-10-01,201.9,-0.0044378698224852,207.6,0.001930501930502,0.5979073243647326,1.3671875
2006-11-01,202.0,0.0004952947003467,207.8,0.0009633911368016,0.3477396920019915,1.1684518013632017
2006-12-01,203.1,0.0054455445544554,208.1,0.001443695861405,0.6442021803765963,1.0684798445847354
2007-01-01,203.437,0.0016592811422946,208.6,0.0024026910139356,0.26466239526861113,1.1148812409112807
2007-02-01,204.226,0.0038783505458692,209.135,0.0025647171620326,0.20902845927379676,1.1291102514506601
2007-03-01,205.288,0.0052001214340975,209.418,0.0013531929136683,1.2268244575936782,1.0704633204633218
2007-04-01,205.904,0.0030006624839249,209.747,0.0015710206381496,1.9831599801882094,1.0342003853564652
2007-05-01,206.755,0.004132994016629,210.058,0.0014827387280866,2.3539603960396116,1.0866217516843024
2007-06-01,207.234,0.0023167517109623,210.392,0.0015900370373895,2.035450516986703,1.1013935607880887
2007-07-01,207.603,0.0017805958481715,210.773,0.001810905357618,2.0478084124323503,1.041706615532112
2007-08-01,207.667,0.000308280708853,211.119,0.0016415764827564,1.6848981030818777,0.9486695196882389
2007-09-01,208.547,0.004237553390765,211.554,0.0020604493200517,1.5875258173882578,1.0199696301177452
2007-10-01,209.19,0.0030832378312801,212.077,0.0024721820433553,1.5958893464915747,1.1108621339041669
2007-11-01,210.834,0.0078588842678903,212.66,0.0027490015418927,1.9728664361200465,1.2387055003856062
2007-12-01,211.445,0.0028980145517325,213.168,0.0023887896172294,2.03200247063704,1.3194418038708688
2008-01-01,212.174,0.0034477050769703,213.771,0.0028287547849581,2.201798625260709,1.4223833223420357
2008-02-01,212.687,0.0024178268779397,213.939,0.0007858877022608,2.4173315933682327,1.3357395592059396
2008-03-01,213.448,0.0035780278061188,214.42,0.0022483044232233,2.350069768445495,1.3547368520566705
2008-04-01,213.942,0.0023143810202015,214.56,0.0006529241675217,2.271619102251554,1.1708011712727062
2008-05-01,215.208,0.0059174916566171,214.936,0.0017524235645041,2.074617945872115,1.0702529859870191
2008-06-01,217.463,0.0104782350098509,215.424,0.0022704432947482,2.8461301993426114,1.0583201981535728
2008-07-01,219.016,0.007141444751521,215.965,0.0025113265002971,3.2247117931508917,1.0263319159287354
2008-08-01,218.69,-0.0014884757278006,216.393,0.0019818026069038,2.822457413946311,1.147055936505259
2008-09-01,218.877,0.00085509168229,216.713,0.0014787909035873,2.5434766313106705,1.0693965115194493
2008-10-01,216.995,-0.0085984365648286,216.788,0.0003460798383114,1.4270222770657481,1.0384041759880835
2009-06-01,214.79,0.0082996122466223,219.112,0.000950188210357,1.6045563344970093,1.0081825515731113
2009-07-01,214.726,-0.0002979654546301,219.263,0.0006891452773012,1.3178693266268082,0.882003809593912
2009-08-01,215.445,0.0033484533777929,219.496,0.0010626507892348,1.2881690604358065,0.7823978842198098
2009-09-01,215.861,0.0019308872334005,219.92,0.0019316980719465,1.5840372714652107,0.7637924793702622
2009-10-01,216.509,0.0030019317987037,220.501,0.0026418697708259,1.786478240224909,0.8207365138587885
2009-11-01,217.234,0.0033485905897676,220.666,0.0007482959260955,1.9772605646365182,0.8049190512736226
2009-12-01,217.347,0.0005201763996427,220.881,0.0009743231852663,1.1904651054518434,0.807349665924284
2010-01-01,217.488,0.0006487322116246,220.633,-0.0011227765176723,1.2862904352523685,0.6248204211380948
2010-11-01,219.59,0.0025338416234848,222.149,0.0014380381373122,1.0584932578581618,0.5371964410170182
2010-12-01,220.472,0.0040165763468282,222.343,0.000873287748313,1.5069130152532972,0.5194535113972387
2011-01-01,221.187,0.0032430422003701,222.803,0.0020688755661297,1.6461018818501483,0.6505152170868556
2011-02-01,221.898,0.0032144746300641,223.213,0.0018401906617055,1.8240387659861579,0.7692689687552212
2011-03-01,223.046,0.0051735482068338,223.454,0.0010796862189927,2.1857748253349962,0.7861585577621399
2011-04-01,224.093,0.0046940989750992,223.727,0.0012217279619071,2.3092199876731945,0.8551593562638127
2011-05-01,224.806,0.0031817147345076,224.175,0.0020024404743281,2.3753358531809265,0.9120005041661328
2011-06-01,224.806,0.0,224.697,0.0023285379725659,1.9657825029935738,1.0587245831890524
2011-07-01,225.395,0.002620036831757,225.218,0.0023186780419852,1.9024626221251673,1.0839171824436722
2011-08-01,226.106,0.0031544621664187,225.862,0.0028594517312114,1.8963667991599653,1.1867588357308945
2011-09-01,226.597,0.0021715478580843,226.118,0.0011334354605909,1.5920482770370281,1.1921916815093914
2011-10-01,226.75,0.0006752075270193,226.506,0.0017159182373804,1.1856684501523995,1.2421388567316338
2011-11-01,227.169,0.0018478500551268,226.899,0.0017350533760696,1.0511285285979888,1.2151221144195423
2011-12-01,227.223,0.0002377084901548,227.405,0.002230067122376,1.075149239788975,1.2051785293083483
2012-01-01,227.842,0.0027241960540966,227.877,0.0020755920054529,1.0856496373033986,1.1806338747347045
2012-03-01,228.807,0.0020934703870292,228.478,0.0019470780673058,0.975299761250148,1.0437028454169939
2012-04-01,229.187,0.0016607883500068,228.905,0.0018688889083413,1.0747519294377117,1.0591330913971353
2012-05-01,228.713,-0.002068180132381,229.224,0.0013935912278018,0.6796702014799427,1.024684992000835
2012-10-01,231.638,0.0026967945804385,231.024,0.0015824225371652,1.0694323849083975,0.9257115397217186
2012-11-01,231.249,-0.0016793444944266,231.33,0.0013245377103678,1.1088132288064045,0.9187519631452368
2012-12-01,231.221,-0.0001210816046771,231.725,0.0017075173993861,1.1801823878454742,0.9154135256485674
2013-01-01,231.679,0.0019807889421807,232.229,0.0021749919085123,1.3513277046240058,0.9823020393964432
2013-02-01,232.937,0.0054299267521009,232.569,0.0014640721012448,1.3130768360893885,1.0146243153674739
2013-11-01,234.1,0.0018444894273523,235.359,0.0018644565619931,0.951732048832854,1.0141805009528104
2013-12-01,234.719,0.0026441691584793,235.759,0.0016995313542289,0.9782959409752934,1.0323548317977327
2014-01-01,235.288,0.0024241752904536,235.961,0.0008568071632473,1.0253327608415574,0.8897725329228834
2014-03-01,236.028,0.0020420553010651,236.625,0.0018629464191206,1.0636111396567616,0.8201959948870963
2014-04-01,236.468,0.0018641856050976,237.072,0.0018890649762282,1.1978482383200095,0.9156269554446039
2014-05-01,236.918,0.0019030059035471,237.529,0.0019276844165485,1.2037590773174012,0.9219957596692696
2014-06-01,237.231,0.0013211322060797,237.837,0.0012966837733496,1.0702158751528357,0.8814085570434171
2015-06-01,237.657,0.0027679208104607,242.064,0.0015557247360233,0.5947039601781112,1.0351275544276728
2015-07-01,238.034,0.0015863197801873,242.565,0.0020697005750545,1.400230886869691,1.148404368440148
2015-08-01,238.033,-4.20108051790713e-06,242.817,0.001038896790551,1.143442309490017,1.101294072581327
2015-09-01,237.498,-0.0022475875193775,243.316,0.0020550455692969,0.6449808455097017,1.063736994039588
2015-10-01,237.733,0.0009894820166906,243.768,0.0018576665735092,0.6396525302469591,1.003538488311384
2015-11-01,238.017,0.0011946174910508,244.241,0.0019403695316859,0.428690174303048,1.0563205454966917
2015-12-01,237.761,-0.001075553426856,244.547,0.0012528609037794,0.04376054566033183,1.0257617820080611
2016-02-01,237.336,-0.0013296753235823,245.51,0.0022657222755197,-0.2928165422441342,1.1090656749733308
2016-03-01,238.08,0.0031347962382444,245.913,0.0016414809987375,0.24505469519744416,1.0673363034079175
2016-04-01,238.992,0.0038306451612901,246.551,0.0025944134714308,0.5295857117017855,1.1416592825965521
2016-05-01,239.557,0.0023640958693178,247.137,0.0023767901975657,0.6470126083431005,1.1857141102435742
2016-06-01,240.222,0.0027759572878272,247.54,0.0016306744841929,1.0350730355272786,1.2238956110686372
2016-07-01,240.101,-0.0005037007434789,247.829,0.0011674880827341,1.0304983757763564,1.1732767242963016
2016-08-01,240.545,0.0018492217858316,248.423,0.002396813932187,1.3520915495331298,1.1865097144719172
2016-09-01,241.176,0.0026232097944252,248.842,0.0016866393208359,1.3004032258064457,1.1910716391569487
2016-10-01,241.741,0.0023426874979268,249.142,0.0012055842663214,1.1502477070362227,1.0508981914492344
2016-11-01,242.026,0.0011789477167711,249.481,0.0013606698188182,1.0306524125782257,0.9484617843544152
2016-12-01,242.637,0.0025245221587761,249.92,0.0017596530397103,1.0053200789269967,0.9614607740163095
2017-01-01,243.618,0.0040430766948156,250.467,0.0021887003841229,1.4648002299032514,1.0644436284696246
2017-02-01,244.006,0.0015926573570097,250.998,0.0021200397657175,1.4388160219501511,1.0365384847618841
2017-03-01,243.892,-0.0004672016261895,250.944,-0.0002151411565032,1.1261485388264214,0.8447127092693352
2017-04-01,244.193,0.0012341528217407,251.227,0.001127741647539,1.014308702288802,0.8368721452023387
2017-09-01,246.435,0.0051063899209977,252.812,0.0010968776605224,1.042674626474005,0.7443891864320484
2017-11-01,247.284,0.0026680074282516,253.816,0.0011438669012251,1.3442402583564217,0.9489718808415759
2017-12-01,247.805,0.0021068892447551,254.344,0.0020802471081413,1.4916264954149439,1.0319925639334926
2018-01-01,248.859,0.0042533443635115,255.204,0.0033812474444061,1.889921103163661,1.27745699148758
2018-02-01,249.529,0.002692287600609,255.711,0.0019866459773358,1.7725535620332522,1.2576474548082528
2018-03-01,249.577,0.000192362410782,256.271,0.0021899722733866,1.2749812323736398,1.368210369760936
2018-04-01,250.227,0.0026044066560619,256.63,0.0014008608075044,1.4601055849748246,1.2243320211733577
