Date,Raw,Pct,6m_pct_change,annualized_change
02/01/1960,30.6,0.003278688524590123,0.013245033112582853,0.026490066225165705
03/01/1960,30.6,0.0,0.009900990099009924,0.019801980198019847
04/01/1960,30.6,0.0,0.006578947368421147,0.013157894736842294
05/01/1960,30.6,0.0,0.006578947368421147,0.013157894736842294
06/01/1960,30.7,0.0032679738562091387,0.0065573770491803044,0.013114754098360609
07/01/1960,30.6,-0.0032573289902279035,0.0032786885245902103,0.006557377049180421
08/01/1960,30.6,0.0,0.0,0.0
09/01/1960,30.6,0.0,0.0,0.0
10/01/1960,30.8,0.006535947712418277,0.006535947712418277,0.013071895424836555
11/01/1960,30.8,0.0,0.006535947712418277,0.013071895424836555
12/01/1960,30.7,-0.0032467532467532756,0.0,0.0
01/01/1961,30.8,0.0032573289902280145,0.006535947712418277,0.013071895424836555
02/01/1961,30.8,0.0,0.006535947712418277,0.013071895424836555
03/01/1961,30.9,0.0032467532467532756,0.009803921568627357,0.019607843137254714
04/01/1961,30.9,0.0,0.0032467532467531776,0.006493506493506355
05/01/1961,30.9,0.0,0.0032467532467531776,0.006493506493506355
06/01/1961,31.0,0.003236245954692629,0.009771986970684063,0.019543973941368125
07/01/1961,31.0,0.0,0.0064935064935064705,0.012987012987012941
08/01/1961,31.1,0.003225806451612856,0.009740259740259763,0.019480519480519525
09/01/1961,31.1,0.0,0.0064724919093852055,0.012944983818770411
10/01/1961,31.1,0.0,0.0064724919093852055,0.012944983818770411
11/01/1961,31.2,0.003215434083601254,0.009708737864077693,0.019417475728155387
12/01/1961,31.2,0.0,0.006451612903225784,0.012903225806451568
01/01/1962,31.2,0.0,0.006451612903225784,0.012903225806451568
02/01/1962,31.2,0.0,0.0032154340836012176,0.006430868167202435
03/01/1962,31.3,0.0032051282051281937,0.006430868167202549,0.012861736334405098
04/01/1962,31.3,0.0,0.006430868167202549,0.012861736334405098
05/01/1962,31.4,0.0031948881789136685,0.0064102564102563875,0.012820512820512775
06/01/1962,31.4,0.0,0.0064102564102563875,0.012820512820512775
07/01/1962,31.4,0.0,0.0064102564102563875,0.012820512820512775
08/01/1962,31.5,0.0031847133757962887,0.009615384615384638,0.019230769230769277
09/01/1962,31.5,0.0,0.006389776357827453,0.012779552715654906
10/01/1962,31.5,0.0,0.006389776357827453,0.012779552715654906
11/01/1962,31.5,0.0,0.0031847133757962236,0.006369426751592447
12/01/1962,31.6,0.0031746031746031633,0.006369426751592447,0.012738853503184894
01/01/1963,31.5,-0.0031645569620253333,0.0031847133757962236,0.006369426751592447
02/01/1963,31.6,0.0031746031746031633,0.0031746031746032197,0.006349206349206439
03/01/1963,31.7,0.0031645569620253333,0.006349206349206327,0.012698412698412653
04/01/1963,31.7,0.0,0.006349206349206327,0.012698412698412653
05/01/1963,31.7,0.0,0.006349206349206327,0.012698412698412653
06/01/1963,31.8,0.003154574132492094,0.00632911392405061,0.01265822784810122
07/01/1963,31.8,0.0,0.009523809523809547,0.019047619047619094
08/01/1963,31.9,0.0031446540880502027,0.00949367088607586,0.01898734177215172
09/01/1963,31.9,0.0,0.006309148264984205,0.01261829652996841
10/01/1963,32.0,0.0031347962382446415,0.009463722397476363,0.018927444794952727
11/01/1963,32.0,0.0,0.009463722397476363,0.018927444794952727
12/01/1963,32.1,0.0031250000000000444,0.009433962264150966,0.01886792452830193
01/01/1964,32.2,0.0031152647975078995,0.012578616352201324,0.02515723270440265
02/01/1964,32.2,0.0,0.009404388714733676,0.018808777429467353
03/01/1964,32.2,0.0,0.009404388714733676,0.018808777429467353
04/01/1964,32.2,0.0,0.006250000000000089,0.012500000000000178
05/01/1964,32.2,0.0,0.006250000000000089,0.012500000000000178
06/01/1964,32.3,0.0031055900621115295,0.0062305295950154434,0.012461059190030887
07/01/1964,32.3,0.0,0.0031055900621116245,0.006211180124223249
08/01/1964,32.3,0.0,0.0031055900621116245,0.006211180124223249
09/01/1964,32.3,0.0,0.0031055900621116245,0.006211180124223249
10/01/1964,32.4,0.003095975232198178,0.006211180124223469,0.012422360248446939
11/01/1964,32.5,0.0030864197530864335,0.009316770186335315,0.01863354037267063
12/01/1964,32.5,0.0,0.006191950464396374,0.012383900928792747
01/01/1965,32.6,0.0030769230769231992,0.00928792569659456,0.01857585139318912
02/01/1965,32.6,0.0,0.00928792569659456,0.01857585139318912
03/01/1965,32.6,0.0,0.00928792569659456,0.01857585139318912
04/01/1965,32.7,0.0030674846625766694,0.00925925925925939,0.01851851851851878
05/01/1965,32.7,0.0,0.0061538461538462414,0.012307692307692483
06/01/1965,32.7,0.0,0.0061538461538462414,0.012307692307692483
07/01/1965,32.7,0.0,0.0030674846625767306,0.006134969325153461
08/01/1965,32.7,0.0,0.0030674846625767306,0.006134969325153461
09/01/1965,32.8,0.003058103975535076,0.006134969325153243,0.012269938650306487
10/01/1965,32.8,0.0,0.003058103975534994,0.006116207951069988
11/01/1965,32.9,0.0030487804878049918,0.0061162079510702055,0.012232415902140411
12/01/1965,33.0,0.003039513677811634,0.009174311926605417,0.018348623853210833
01/01/1966,33.0,0.0,0.009174311926605417,0.018348623853210833
02/01/1966,33.1,0.003030303030303161,0.012232415902140628,0.024464831804281256
03/01/1966,33.1,0.0,0.009146341463414765,0.01829268292682953
04/01/1966,33.3,0.0060422960725075026,0.015243902439024392,0.030487804878048783
05/01/1966,33.4,0.0030030030030030463,0.015197568389057751,0.030395136778115502
06/01/1966,33.5,0.0029940119760478723,0.015151515151515152,0.030303030303030304
07/01/1966,33.6,0.0029850746268658135,0.018181818181818226,0.03636363636363645
08/01/1966,33.7,0.0029761904761904656,0.018126888217522702,0.036253776435045404
09/01/1966,33.8,0.0029673590504448732,0.021148036253776304,0.04229607250755261
10/01/1966,34.0,0.00591715976331364,0.02102102102102111,0.04204204204204222
11/01/1966,34.0,0.0,0.01796407185628747,0.03592814371257494
12/01/1966,34.1,0.002941176470588225,0.017910447761194073,0.035820895522388145
01/01/1967,34.2,0.0029325513196480912,0.017857142857142898,0.035714285714285796
02/01/1967,34.2,0.0,0.014836795252225518,0.029673590504451036
03/01/1967,34.3,0.0029239766081869956,0.014792899408284025,0.02958579881656805
04/01/1967,34.4,0.00291545189504383,0.0117647058823529,0.0235294117647058
05/01/1967,34.5,0.0029069767441860517,0.014705882352941176,0.029411764705882353
06/01/1967,34.6,0.0028985507246377384,0.014662756598240468,0.029325513196480937
07/01/1967,34.7,0.0028901734104047616,0.014619883040935672,0.029239766081871343
08/01/1967,34.9,0.0057636887608067955,0.020467836257309815,0.04093567251461963
09/01/1967,35.0,0.002865329512893977,0.020408163265306208,0.040816326530612415
10/01/1967,35.1,0.0028571428571428914,0.02034883720930241,0.04069767441860482
11/01/1967,35.2,0.002849002849002913,0.02028985507246385,0.0405797101449277
12/01/1967,35.4,0.005681818181818121,0.02312138728323691,0.04624277456647382
01/01/1968,35.5,0.0028248587570622874,0.02305475504322758,0.04610951008645516
02/01/1968,35.7,0.005633802816901401,0.022922636103151987,0.04584527220630397
03/01/1968,35.8,0.0028011204481790397,0.022857142857142777,0.045714285714285555
04/01/1968,35.9,0.0027932960893854997,0.02279202279202271,0.04558404558404542
05/01/1968,36.0,0.0027855153203342198,0.022727272727272645,0.04545454545454529
06/01/1968,36.2,0.005555555555555536,0.022598870056497296,0.04519774011299459
07/01/1968,36.4,0.0055248618784529135,0.025352112676056297,0.050704225352112595
08/01/1968,36.5,0.0027472527472527375,0.02240896358543409,0.04481792717086818
09/01/1968,36.7,0.005479452054794498,0.025139664804469435,0.05027932960893887
10/01/1968,36.9,0.005449591280653809,0.02785515320334262,0.05571030640668524
11/01/1968,37.1,0.005420054200542035,0.030555555555555596,0.06111111111111119
12/01/1968,37.2,0.0026954177897573484,0.027624309392265192,0.055248618784530384
01/01/1969,37.3,0.0026881720430105283,0.024725274725274686,0.04945054945054937
02/01/1969,37.6,0.008042895442359255,0.030136986301369902,0.060273972602739805
03/01/1969,37.8,0.005319148936170137,0.029972752043596573,0.059945504087193145
04/01/1969,38.1,0.00793650793650813,0.03252032520325211,0.06504065040650422
05/01/1969,38.1,0.0,0.026954177897574122,0.053908355795148244
06/01/1969,38.3,0.005249343832020914,0.029569892473118125,0.05913978494623625
07/01/1969,38.5,0.005221932114882533,0.032171581769437074,0.06434316353887415
08/01/1969,38.7,0.0051948051948051965,0.029255319148936205,0.05851063829787241
09/01/1969,38.9,0.0051679586563306845,0.02910052910052914,0.05820105820105828
10/01/1969,39.1,0.005141388174807249,0.026246719160104987,0.05249343832020997
11/01/1969,39.2,0.002557544757033181,0.028871391076115523,0.05774278215223105
12/01/1969,39.4,0.005102040816326481,0.028720626631853825,0.05744125326370765
01/01/1970,39.6,0.005076142131979822,0.02857142857142861,0.05714285714285722
02/01/1970,39.8,0.005050505050504972,0.028423772609818973,0.056847545219637946
03/01/1970,40.1,0.007537688442211143,0.030848329048843263,0.06169665809768653
04/01/1970,40.4,0.007481296758104605,0.03324808184143215,0.0664961636828643
05/01/1970,40.5,0.0024752475247524774,0.033163265306122375,0.06632653061224475
06/01/1970,40.8,0.007407407407407307,0.035532994923857836,0.07106598984771567
07/01/1970,40.9,0.002450980392156854,0.032828282828282755,0.06565656565656551
08/01/1970,41.1,0.004889975550122383,0.03266331658291468,0.06532663316582936
09/01/1970,41.3,0.0048661800486617945,0.029925187032418844,0.05985037406483769
10/01/1970,41.5,0.004842615012106588,0.027227722772277262,0.054455445544554525
11/01/1970,41.8,0.0072289156626506035,0.0320987654320987,0.0641975308641974
12/01/1970,42.0,0.004784688995215447,0.029411764705882425,0.05882352941176485
01/01/1971,42.1,0.0023809523809523725,0.029339853300733566,0.05867970660146713
02/01/1971,42.2,0.002375296912114022,0.026763990267639936,0.05352798053527987
03/01/1971,42.2,0.0,0.02179176755447956,0.04358353510895912
04/01/1971,42.4,0.004739336492890933,0.021686746987951772,0.043373493975903545
05/01/1971,42.6,0.004716981132075526,0.019138755980861347,0.038277511961722695
06/01/1971,42.8,0.004694835680751019,0.01904761904761898,0.03809523809523796
07/01/1971,42.9,0.00233644859813098,0.019002375296912045,0.03800475059382409
08/01/1971,43.0,0.002331002331002363,0.018957345971563913,0.037914691943127826
09/01/1971,43.0,0.0,0.018957345971563913,0.037914691943127826
10/01/1971,43.1,0.0023255813953488857,0.01650943396226422,0.03301886792452844
11/01/1971,43.2,0.002320185614849146,0.014084507042253554,0.02816901408450711
12/01/1971,43.3,0.0023148148148146586,0.011682242990654207,0.023364485981308414
01/01/1972,43.5,0.004618937644341958,0.013986013986014019,0.027972027972028038
02/01/1972,43.6,0.0022988505747125743,0.013953488372093056,0.027906976744186112
03/01/1972,43.6,0.0,0.013953488372093056,0.027906976744186112
04/01/1972,43.8,0.004587155963302614,0.016241299303944218,0.032482598607888435
05/01/1972,43.9,0.0022831050228311334,0.016203703703703606,0.03240740740740721
06/01/1972,44.0,0.002277904328018332,0.016166281755196372,0.032332563510392744
07/01/1972,44.1,0.002272727272727204,0.013793103448275895,0.02758620689655179
08/01/1972,44.3,0.0045351473922901064,0.016055045871559533,0.03211009174311907
09/01/1972,44.3,0.0,0.016055045871559533,0.03211009174311907
10/01/1972,44.4,0.0022573363431150906,0.013698630136986335,0.02739726027397267
11/01/1972,44.4,0.0,0.011389521640091117,0.022779043280182234
12/01/1972,44.6,0.0045045045045044585,0.013636363636363669,0.027272727272727337
01/01/1973,44.6,0.0,0.011337868480725623,0.022675736961451247
02/01/1973,44.8,0.004484304932735439,0.011286681715575621,0.022573363431151242
03/01/1973,45.0,0.0044642857142858094,0.015801354401805936,0.03160270880361187
04/01/1973,45.1,0.0022222222222223476,0.01576576576576583,0.03153153153153166
05/01/1973,45.3,0.0044345898004434225,0.02027027027027024,0.04054054054054048
06/01/1973,45.4,0.002207505518763808,0.01793721973094164,0.03587443946188328
07/01/1973,45.5,0.0022026431718062955,0.020179372197309385,0.04035874439461877
08/01/1973,45.7,0.00439560439560438,0.020089285714285844,0.04017857142857169
09/01/1973,46.0,0.006564551422319376,0.022222222222222223,0.044444444444444446
10/01/1973,46.3,0.006521739130434634,0.02660753880266066,0.05321507760532132
11/01/1973,46.5,0.004319654427645814,0.02649006622516563,0.05298013245033126
12/01/1973,46.7,0.004301075268817289,0.02863436123348027,0.05726872246696054
01/01/1974,46.9,0.004282655246252487,0.03076923076923074,0.06153846153846148
02/01/1974,47.2,0.006396588486140775,0.03282275711159737,0.06564551422319474
03/01/1974,47.6,0.008474576271186418,0.0347826086956522,0.0695652173913044
04/01/1974,47.9,0.006302521008403339,0.03455723542116634,0.06911447084233267
05/01/1974,48.5,0.012526096033403045,0.043010752688172046,0.08602150537634409
06/01/1974,49.0,0.010309278350515427,0.049250535331905716,0.09850107066381143
07/01/1974,49.5,0.010204081632652962,0.055437100213219646,0.11087420042643929
08/01/1974,50.2,0.014141414141414232,0.0635593220338983,0.1271186440677966
09/01/1974,50.7,0.009960159362549792,0.0651260504201681,0.1302521008403362
10/01/1974,51.2,0.009861932938856066,0.06889352818371616,0.13778705636743233
11/01/1974,51.6,0.0078125,0.0639175257731959,0.1278350515463918
12/01/1974,52.0,0.007751937984496138,0.061224489795918366,0.12244897959183673
01/01/1975,52.3,0.005769230769230749,0.05656565656565651,0.11313131313131301
02/01/1975,52.8,0.009560229445506607,0.05179282868525885,0.1035856573705177
03/01/1975,53.0,0.0037878787878788955,0.04536489151873761,0.09072978303747523
04/01/1975,53.3,0.005660377358490454,0.04101562499999989,0.08203124999999978
05/01/1975,53.5,0.0037523452157599557,0.03682170542635656,0.07364341085271311
06/01/1975,53.8,0.005607476635513864,0.03461538461538456,0.06923076923076912
07/01/1975,54.0,0.003717472118959231,0.03250478011472281,0.06500956022944562
08/01/1975,54.2,0.0037037037037037646,0.026515151515151623,0.05303030303030325
09/01/1975,54.5,0.005535055350553542,0.02830188679245283,0.05660377358490566
10/01/1975,54.8,0.005504587155963359,0.028142589118198877,0.056285178236397754
11/01/1975,55.2,0.007299270072992803,0.031775700934579494,0.06355140186915899
12/01/1975,55.5,0.005434782608695565,0.03159851301115247,0.06319702602230494
01/01/1976,55.9,0.007207207207207134,0.03518518518518516,0.07037037037037032
02/01/1976,56.2,0.005366726296959001,0.03690036900369004,0.07380073800738007
03/01/1976,56.5,0.005338078291814874,0.03669724770642202,0.07339449541284404
04/01/1976,56.7,0.0035398230088496963,0.03467153284671543,0.06934306569343086
05/01/1976,57.0,0.005291005291005346,0.03260869565217386,0.06521739130434771
06/01/1976,57.2,0.0035087719298245723,0.030630630630630682,0.061261261261261364
07/01/1976,57.6,0.006993006993006867,0.03041144901610023,0.06082289803220046
08/01/1976,57.9,0.005208333333333259,0.03024911032028462,0.06049822064056924
09/01/1976,58.2,0.005181347150259086,0.03008849557522129,0.06017699115044258
10/01/1976,58.5,0.005154639175257714,0.031746031746031696,0.06349206349206339
11/01/1976,58.7,0.0034188034188034067,0.029824561403508823,0.059649122807017646
12/01/1976,58.9,0.0034071550255536653,0.029720279720279644,0.05944055944055929
01/01/1977,59.3,0.00679117147707986,0.029513888888888815,0.05902777777777763
02/01/1977,59.7,0.006745362563237878,0.03108808290155448,0.06217616580310896
03/01/1977,60.0,0.005025125628140614,0.03092783505154634,0.06185567010309268
04/01/1977,60.3,0.004999999999999893,0.030769230769230722,0.061538461538461445
05/01/1977,60.6,0.004975124378109541,0.03236797274275977,0.06473594548551954
06/01/1977,61.0,0.0066006600660066805,0.035653650254668955,0.07130730050933791
07/01/1977,61.2,0.003278688524590123,0.032040472175379524,0.06408094435075905
08/01/1977,61.5,0.004901960784313708,0.03015075376884417,0.06030150753768834
09/01/1977,61.8,0.004878048780487809,0.029999999999999954,0.05999999999999991
10/01/1977,62.0,0.003236245954692629,0.028192371475953614,0.05638474295190723
11/01/1977,62.3,0.004838709677419395,0.028052805280527983,0.056105610561055966
12/01/1977,62.7,0.006420545746388617,0.02786885245901644,0.05573770491803288
01/01/1978,63.1,0.006379585326953707,0.031045751633986905,0.06209150326797381
02/01/1978,63.4,0.004754358161648042,0.030894308943089407,0.061788617886178815
03/01/1978,63.8,0.006309148264984188,0.03236245954692557,0.06472491909385114
04/01/1978,64.3,0.00783699059561127,0.03709677419354834,0.07419354838709669
05/01/1978,64.7,0.0062208398133749565,0.03852327447833075,0.0770465489566615
06/01/1978,65.2,0.007727975270479082,0.03987240829346092,0.07974481658692184
07/01/1978,65.6,0.006134969325153339,0.03961965134706803,0.07923930269413607
08/01/1978,66.1,0.007621951219512146,0.04258675078864347,0.08517350157728694
09/01/1978,66.7,0.00907715582450841,0.045454545454545546,0.09090909090909109
10/01/1978,67.2,0.007496251874062887,0.04510108864696743,0.09020217729393486
11/01/1978,67.6,0.005952380952380931,0.04482225656877885,0.0896445131375577
12/01/1978,68.0,0.00591715976331364,0.04294478527607357,0.08588957055214715
01/01/1979,68.5,0.007352941176470562,0.04420731707317082,0.08841463414634164
02/01/1979,69.2,0.010218978102189746,0.046898638426626456,0.09379727685325291
03/01/1979,69.8,0.00867052023121384,0.046476761619190315,0.09295352323838063
04/01/1979,70.3,0.007163323782235054,0.04613095238095229,0.09226190476190459
05/01/1979,70.8,0.007112375533428139,0.04733727810650892,0.09467455621301785
06/01/1979,71.3,0.007062146892655274,0.04852941176470584,0.09705882352941168
07/01/1979,71.9,0.008415147265077305,0.04963503649635045,0.0992700729927009
08/01/1979,72.7,0.011126564673157091,0.05057803468208092,0.10115606936416184
09/01/1979,73.3,0.008253094910591452,0.0501432664756447,0.1002865329512894
10/01/1979,74.0,0.009549795361528002,0.05263157894736847,0.10526315789473693
11/01/1979,74.8,0.0108108108108107,0.05649717514124294,0.11299435028248588
12/01/1979,75.7,0.012032085561497485,0.0617110799438991,0.1234221598877982
01/01/1980,76.7,0.013210039630118908,0.06675938803894294,0.13351877607788587
02/01/1980,77.5,0.010430247718383301,0.06602475928473173,0.13204951856946345
03/01/1980,78.6,0.014193548387096744,0.07230559345156885,0.1446111869031377
04/01/1980,79.5,0.011450381679389388,0.07432432432432433,0.14864864864864866
05/01/1980,80.1,0.007547169811320753,0.070855614973262,0.141711229946524
06/01/1980,81.0,0.011235955056179803,0.07001321003963008,0.14002642007926017
07/01/1980,80.8,-0.0024691358024692134,0.053455019556714396,0.10691003911342879
08/01/1980,81.3,0.006188118811881083,0.04903225806451609,0.09806451612903218
09/01/1980,82.1,0.009840098400983877,0.044529262086514,0.089058524173028
10/01/1980,83.0,0.010962241169305775,0.0440251572327044,0.0880503144654088
11/01/1980,83.9,0.010843373493975905,0.04744069912609253,0.09488139825218506
12/01/1980,84.9,0.011918951132300348,0.04814814814814822,0.09629629629629644
01/01/1981,85.4,0.005889281507656108,0.05693069306930704,0.11386138613861407
02/01/1981,85.9,0.005854800936768045,0.056580565805658165,0.11316113161131633
03/01/1981,86.4,0.005820721769499437,0.05237515225334972,0.10475030450669943
04/01/1981,87.0,0.00694444444444442,0.04819277108433735,0.0963855421686747
05/01/1981,87.8,0.009195402298850519,0.04648390941597129,0.09296781883194258
06/01/1981,88.6,0.009111617312072884,0.043580683156654754,0.08716136631330951
07/01/1981,89.8,0.013544018058690765,0.05152224824355962,0.10304449648711923
08/01/1981,90.7,0.010022271714922093,0.055878928987194376,0.11175785797438875
09/01/1981,91.8,0.012127894156560126,0.062499999999999896,0.12499999999999979
10/01/1981,92.1,0.0032679738562091387,0.05862068965517235,0.1172413793103447
11/01/1981,92.5,0.004343105320304019,0.05353075170842828,0.10706150341685657
12/01/1981,93.0,0.00540540540540535,0.0496613995485328,0.0993227990970656
01/01/1982,93.3,0.003225806451612856,0.03897550111358575,0.0779510022271715
02/01/1982,93.8,0.005359056806002238,0.034178610804851094,0.06835722160970219
03/01/1982,93.9,0.0010660980810235365,0.022875816993464144,0.04575163398692829
04/01/1982,94.7,0.008519701810436597,0.02823018458197621,0.05646036916395242
05/01/1982,95.4,0.007391763463569179,0.03135135135135141,0.06270270270270283
06/01/1982,96.1,0.007337526205450695,0.03333333333333327,0.06666666666666654
07/01/1982,96.7,0.00624349635796051,0.03644158628081464,0.07288317256162928
08/01/1982,97.1,0.004136504653567741,0.03518123667377396,0.07036247334754792
09/01/1982,97.2,0.001029866117404854,0.03514376996805109,0.07028753993610218
10/01/1982,97.5,0.0030864197530864335,0.02956705385427663,0.05913410770855326
11/01/1982,97.3,-0.002051282051282133,0.0199161425576519,0.0398322851153038
12/01/1982,97.2,-0.0010277492291880241,0.011446409989594262,0.022892819979188524
01/01/1983,97.6,0.00411522633744843,0.009307135470527316,0.018614270941054632
02/01/1983,98.0,0.004098360655737654,0.009268795056642696,0.01853759011328539
03/01/1983,98.2,0.0020408163265306367,0.0102880658436214,0.0205761316872428
04/01/1983,98.6,0.004073319755600657,0.011282051282051224,0.022564102564102448
05/01/1983,98.9,0.0030425963488844854,0.016443987667009337,0.032887975334018674
06/01/1983,99.2,0.0030333670374114163,0.0205761316872428,0.0411522633744856
07/01/1983,99.8,0.006048387096774244,0.02254098360655741,0.04508196721311482
08/01/1983,100.1,0.0030060120240480437,0.02142857142857137,0.04285714285714274
09/01/1983,100.5,0.003996003996004083,0.023421588594704654,0.04684317718940931
10/01/1983,101.0,0.004975124378109541,0.02434077079107511,0.04868154158215022
11/01/1983,101.5,0.004950495049504955,0.02628918099089984,0.05257836198179968
12/01/1983,101.8,0.002955665024630516,0.02620967741935478,0.05241935483870956
01/01/1984,102.5,0.006876227897838927,0.027054108216432896,0.05410821643286579
02/01/1984,102.8,0.0029268292682926855,0.026973026973027003,0.05394605394605401
03/01/1984,103.2,0.0038910505836575737,0.026865671641791072,0.053731343283582145
04/01/1984,103.7,0.004844961240310086,0.02673267326732676,0.05346534653465352
05/01/1984,104.1,0.0038572806171648377,0.025615763546797975,0.05123152709359595
06/01/1984,104.5,0.003842459173871271,0.026522593320235786,0.05304518664047157
07/01/1984,105.0,0.004784688995215225,0.024390243902439025,0.04878048780487805
08/01/1984,105.4,0.003809523809523929,0.025291828793774403,0.050583657587548805
09/01/1984,105.8,0.003795066413662118,0.025193798449612347,0.050387596899224694
10/01/1984,106.2,0.003780718336483968,0.024108003857280617,0.048216007714561235
11/01/1984,106.4,0.0018832391713747842,0.022094140249759957,0.044188280499519915
12/01/1984,106.8,0.003759398496240518,0.022009569377990403,0.044019138755980805
01/01/1985,107.1,0.002808988764045006,0.019999999999999945,0.03999999999999989
02/01/1985,107.7,0.0056022408963585235,0.021821631878557846,0.04364326375711569
03/01/1985,108.1,0.003714020427112219,0.021739130434782584,0.04347826086956517
04/01/1985,108.4,0.0027752081406107187,0.020715630885122436,0.04143126177024487
05/01/1985,108.8,0.0036900369003689537,0.022556390977443528,0.045112781954887056
06/01/1985,109.1,0.0027573529411764053,0.021535580524344542,0.043071161048689084
07/01/1985,109.4,0.002749770852429112,0.021475256769374524,0.04295051353874905
08/01/1985,109.8,0.003656307129798808,0.019498607242339778,0.038997214484679556
09/01/1985,110.0,0.0018214936247722413,0.017576318223866842,0.035152636447733684
10/01/1985,110.5,0.00454545454545463,0.019372693726937215,0.03874538745387443
11/01/1985,111.1,0.005429864253393646,0.021139705882352915,0.04227941176470583
12/01/1985,111.4,0.0027002700270029045,0.021081576535288832,0.042163153070577664
01/01/1986,111.9,0.004488330341113178,0.022851919561243144,0.04570383912248629
02/01/1986,112.2,0.002680965147453085,0.02185792349726781,0.04371584699453562
03/01/1986,112.5,0.002673796791443861,0.022727272727272728,0.045454545454545456
04/01/1986,112.9,0.003555555555555534,0.021719457013574712,0.043438914027149424
05/01/1986,113.1,0.001771479185119551,0.018001800180018002,0.036003600360036005
06/01/1986,113.4,0.0026525198938993633,0.017953321364452424,0.03590664272890485
07/01/1986,113.8,0.003527336860670083,0.01697944593386945,0.0339588918677389
08/01/1986,114.2,0.0035149384885764245,0.017825311942959002,0.035650623885918005
09/01/1986,114.6,0.003502626970227629,0.018666666666666616,0.03733333333333323
10/01/1986,115.0,0.003490401396160525,0.018600531443755484,0.03720106288751097
11/01/1986,115.3,0.002608695652173809,0.019451812555260857,0.038903625110521714
12/01/1986,115.6,0.002601908065914982,0.019400352733685965,0.03880070546737193
01/01/1987,115.9,0.002595155709342656,0.018453427065026437,0.036906854130052874
02/01/1987,116.2,0.0025884383088869978,0.017513134851138354,0.03502626970227671
03/01/1987,116.6,0.0034423407917383297,0.017452006980802792,0.034904013961605584
04/01/1987,117.3,0.006003430531732468,0.019999999999999976,0.03999999999999995
05/01/1987,117.7,0.0034100596760444635,0.020815264527320083,0.04163052905464017
06/01/1987,117.9,0.001699235344095218,0.019896193771626398,0.039792387543252795
07/01/1987,118.3,0.003392705682782049,0.020707506471095698,0.041415012942191395
08/01/1987,118.7,0.0033812341504648735,0.021514629948364887,0.043029259896729774
09/01/1987,119.2,0.004212299915753892,0.022298456260720485,0.04459691252144097
10/01/1987,119.8,0.00503355704697972,0.021312872975277068,0.042625745950554135
11/01/1987,120.1,0.0025041736227044975,0.020390824129141814,0.04078164825828363
12/01/1987,120.4,0.0024979184013322886,0.021204410517387615,0.04240882103477523
01/01/1988,120.9,0.004152823920265725,0.02197802197802205,0.0439560439560441
02/01/1988,121.2,0.002481389578163684,0.02106149957877001,0.04212299915754002
03/01/1988,121.7,0.004125412541254203,0.02097315436241611,0.04194630872483222
04/01/1988,122.3,0.004930156121610407,0.020868113522537562,0.041736227045075125
05/01/1988,122.7,0.003270645952575757,0.02164862614487934,0.04329725228975868
06/01/1988,123.2,0.004074979625101838,0.023255813953488347,0.046511627906976695
07/01/1988,123.6,0.0032467532467532756,0.02233250620347385,0.0446650124069477
08/01/1988,124.0,0.003236245954692629,0.02310231023102308,0.04620462046204616
09/01/1988,124.7,0.005645161290322553,0.024650780608052588,0.049301561216105176
10/01/1988,125.2,0.00400962309542896,0.02371218315617339,0.04742436631234678
11/01/1988,125.6,0.0031948881789136685,0.0236348818255908,0.0472697636511816
12/01/1988,126.0,0.0031847133757962887,0.022727272727272704,0.04545454545454541
01/01/1989,126.5,0.003968253968253954,0.023462783171521083,0.046925566343042166
02/01/1989,126.9,0.003162055335968361,0.023387096774193594,0.04677419354838719
03/01/1989,127.4,0.003940110323088941,0.021651964715316784,0.04330392943063357
04/01/1989,127.8,0.0031397174254317317,0.02076677316293925,0.0415335463258785
05/01/1989,128.3,0.003912363067292812,0.02149681528662434,0.04299363057324868
06/01/1989,128.8,0.0038971161340608518,0.022222222222222313,0.04444444444444463
07/01/1989,129.2,0.0031055900621115295,0.021343873517786473,0.042687747035572945
08/01/1989,129.5,0.0023219814241486336,0.020488573680062995,0.04097714736012599
09/01/1989,129.9,0.003088803088803216,0.019623233908948195,0.03924646781789639
10/01/1989,130.6,0.005388760585065322,0.02190923317683879,0.04381846635367758
11/01/1989,131.1,0.003828483920367498,0.021823850350740318,0.043647700701480635
12/01/1989,131.6,0.0038138825324181003,0.021739130434782473,0.043478260869564946
01/01/1990,132.1,0.0037993920972645423,0.02244582043343658,0.04489164086687316
02/01/1990,132.7,0.004542013626040786,0.024710424710424624,0.04942084942084925
03/01/1990,133.5,0.006028636021100375,0.027713625866050765,0.05542725173210153
04/01/1990,134.0,0.0037453183520599342,0.026033690658499278,0.052067381316998555
05/01/1990,134.4,0.0029850746268658135,0.0251716247139589,0.0503432494279178
06/01/1990,135.1,0.005208333333333259,0.026595744680851064,0.05319148936170213
07/01/1990,135.8,0.005181347150259086,0.02800908402725221,0.05601816805450442
08/01/1990,136.6,0.00589101620029453,0.029389600602863646,0.05877920120572729
09/01/1990,137.1,0.0036603221083455484,0.02696629213483142,0.05393258426966284
